									18.02031551	1.787773063	16219.42772	0.016989787	0.132221835	2.896801243	11.10015617
01:00	0	0	0	36.529999	0	0	0	01:00	0	0	0	0	0	0	0
02:00	316	-59	8439	27.863823	-19.5	-127	-16	02:00	99856	3481	71216721	75.102604	380.25	16129	256
03:00	305.333333	-32	11279.33333	24.996666	-9.333333	-138	-126	03:00	50155.55556	3198.5	51743347.39	53.99248	396.847222	8306.5	24328
04:00	337	-66.5	12668	23.565294	-17	-144.5	-256.5	04:00	19726.85185	4636.916667	23032967.8	24.143972	308.615741	2895.583333	59200.08333
05:00	316	-44.8	13487.2	22.714706	-18.8	-150.8	-295.4	05:00	6695.712963	3042.789167	8442596.509	8.929994	90.113935	882.655833	20852.86083
06:00	318.666667	-36	14035.33333	22.154019	-20.333333	-155.333333	-287.166667	06:00	1374.698148	995.757833	3190770.057	3.357844	29.778343	279.286722	4509.511056
07:00	320.285714	-34	14427.71429	21.753109	-20.857143	-158.714286	-281.285714	07:00	244.844249	189.959639	1455571.88	1.524016	6.609316	115.132821	959.098781
08:00	321.75	-32.25	14729.5	21.455735	-20.75	-161.125	-276.25	08:00	49.986678	48.574591	845461.1615	0.836736	1.024545	57.128349	314.52304
09:00	324.222222	-31.111111	14958.88889	21.227385	-21.222222	-163.444444	-272.666667	09:00	55.143397	16.448367	526636.744	0.52174	1.912019	50.179624	142.037602
10:00	323.8	-30	15139.6	21.045294	-21.9	-165.4	-269.9	10:00	7.731489	12.938707	352423.7449	0.356387	4.346891	39.993292	84.671956
11:00	324	-31.454545	15290.90909	20.898449	-22.818182	-167.090909	-267.363636	11:00	1.173149	22.450896	264186.7844	0.251273	8.865268	32.591065	72.798601
12:00	323.333333	-30.666667	15414.5	20.775833	-23.583333	-168.416667	-265.333333	12:00	4.995539	8.869273	192038.8213	0.188224	7.245959	22.296789	51.961489
13:00	322.769231	-30.307692	15522.76923	20.673213	-24	-170	-263.461538	13:00	4.234835	2.285457	156669.9511	0.142057	2.687163	31.941399	46.373517
14:00	321.571429	-28	15615	20.586092	-24.285714	-171	-261.857143	14:00	18.977248	69.406574	122636.227	0.109597	1.267929	15.457031	37.030302
15:00	321.6	-26	15692.4	20.511176	-24.666667	-171.866667	-260.8	15:00	1.366946	60.957612	92630.3705	0.086402	2.122312	11.619629	18.290736
16:00	322.125	-26.125	15763.125	20.446728	-25	-172.6875	-259.75	16:00	4.225505	4.298216	81205.74241	0.068064	1.808154	10.881152	17.756882
17:00	322.823529	-26.470588	15829.76471	20.389688	-25.470588	-172.941176	-258.764706	17:00	8.071187	2.179538	76128.9653	0.05631	3.656262	1.7097	16.642677
18:00	322.444444	-26.666667	15884.44444	20.340621	-26.388889	-173.277778	-257.833333	18:00	2.917768	0.781803	55306.02919	0.044242	14.550768	2.026678	15.725713
19:00	322.631579	-26.631579	15933.36842	20.296409	-26.947368	-173.736842	-257.105263	19:00	0.792446	0.065594	46156.55595	0.037643	6.422565	3.905914	10.415202
20:00	322.6	-27.2	15976.4	20.257059	-27.3	-174.3	-256.35	20:00	0.060655	6.1424	37611.91137	0.031401	2.700661	6.231364	11.386195
21:00	322.571429	-26.190476	16015.52381	20.222157	-27.666667	-174.619048	-255.761905	21:00	0.019359	20.689886	32494.045	0.025933	2.823922	2.347396	7.48643
22:00	323.181818	-26.727273	16052.09091	20.190829	-27.818182	-175.090909	-255.409091	22:00	7.825007	7.036394	29627.54366	0.021845	0.616566	4.787499	2.970527
23:00	323.130435	-26	16084.95652	20.161969	-28	-175.521739	-254.826087	23:00	0.413768	11.9562	25109.97341	0.019316	0.755298	4.301133	7.612683
24:00:00	323.25	-26.75	16115.5	20.136127	-27.916667	-175.875	-254.541667	24:00:00	0.346794	13.457335	22548.53145	0.016199	0.192561	3.05725	2.191569
25:00:00	323.76	-25.68	16142.24	20.112471	-28.08	-176.36	-254.2	25:00:00	6.25685	28.038322	18100.18454	0.014106	0.64829	5.772785	2.892982
26:00:00	323.384615	-26.230769	16167.61539	20.090633	-28.076923	-176.5	-253.807692	26:00:00	3.773114	8.705202	16821.76099	0.012486	0.026168	0.720911	3.963352
27:00:00	322.592593	-26.740741	16192.37037	20.070959	-27.962963	-176.888889	-253.62963	27:00:00	16.454922	7.09666	16580.03312	0.010545	0.338666	3.959826	0.976801
28:00:00	321.928571	-26.214286	16214.35714	20.052899	-27.857143	-177.107143	-253.392857	28:00:00	12.514392	7.746021	13666.36574	0.009196	0.314886	1.4328	1.54983
29:00:00	321.517241	-26.827586	16234.89655	20.036491	-27.655172	-177.413793	-253	29:00:00	5.18433	10.808493	12300.36936	0.007867	1.153424	2.684134	4.37678
30:00:00	320.533333	-27.6	16253	20.021569	-27.433333	-177.633333	-252.666667	30:00:00	28.252946	17.674776	9928.461012	0.006729	1.466938	1.490296	3.373146
31:00:00	319.16129	-28.580645	16271.74194	20.007324	-27.225806	-177.935484	-252.258065	31:00:00	57.416826	29.439107	10868.75307	0.006311	1.34092	2.788525	5.12111
32:00:00	319.5625	-28.0625	16288.75	19.994154	-26.90625	-178.21875	-251.84375	32:00:00	6.842201	9.272355	9318.106954	0.005581	3.208862	2.577383	5.486549
33:00:00	319.575758	-27.030303	16306.12121	19.981693	-26.818182	-178.363636	-251.69697	33:00:00	0.219443	34.38354	9947.47918	0.005143	0.348469	0.752289	0.860877
34:00:00	319.411765	-27.588235	16321.58824	19.970225	-26.676471	-178.441176	-251.411765	34:00:00	0.894141	11.314443	8195.989355	0.004496	0.673268	0.221208	2.710369
35:00:00	319.142857	-27.314286	16335.82857	19.959328	-26.628571	-178.542857	-251	35:00:00	2.484882	2.884422	7135.8224	0.00417	0.097809	0.358031	5.844423
36:00:00	319.888889	-27.055556	16348.44444	19.949036	-26.638889	-178.694444	-250.833333	36:00:00	19.550714	2.425357	5774.489458	0.003826	0.00652	0.814484	1.139206
37:00:00	319.027027	-26.810811	16361.35135	19.939698	-26.648649	-178.891892	-250.648649	37:00:00	27.284087	2.223771	6157.579337	0.003245	0.00361	1.426102	1.259548
38:00:00	319.368421	-27.052632	16372.78947	19.930619	-26.684211	-179.052632	-250.394737	38:00:00	5.049753	2.223761	5007.154836	0.003137	0.04689	0.994521	2.419476
39:00:00	318.923077	-26.461538	16384.25641	19.922308	-26.74359	-179.25641	-250.179487	39:00:00	7.669481	13.335381	5128.411338	0.002708	0.135218	1.60415	1.824302
40:00:00	319.2	-25.65	16394.35	19.914485	-26.725	-179.35	-250.05	40:00:00	3.187423	26.027125	4104.839329	0.002456	0.016945	0.382735	0.700687
41:00:00	320.04878	-26.243902	16404.73171	19.907475	-26.731707	-179.463415	-249.829268	41:00:00	28.896818	14.759482	4413.814856	0.002027	0.002223	0.524084	1.966417
42:00:00	320.571429	-26.952381	16414.2381	19.900728	-26.857143	-179.52381	-249.619048	42:00:00	11.904402	20.939601	3812.881884	0.001916	0.645151	0.162332	1.859863
43:00:00	321.162791	-26.837209	16422.74419	19.894022	-27	-179.627907	-249.534884	43:00:00	14.971223	1.055671	3129.633297	0.001935	0.872504	0.458989	0.341792
44:00:00	320.909091	-27.090909	16431.18182	19.887821	-27.022727	-179.75	-249.409091	44:00:00	3.115802	2.792185	3134.10852	0.001698	0.042502	0.651663	0.688373
45:00:00	321.066667	-27.555556	16440.04444	19.881765	-27.066667	-179.888889	-249.266667	45:00:00	1.163339	9.562898	3527.260087	0.001652	0.085915	0.863576	0.90817
46:00:00	320.695652	-27.521739	16448.3913	19.876355	-27.065217	-179.934783	-249.173913	46:00:00	6.220181	0.263969	3213.536719	0.001353	0.002004	0.113971	0.407327
47:00:00	320.382979	-27.319149	16457.02128	19.871176	-27.042553	-180.06383	-249.042553	47:00:00	4.632397	1.893707	3495.77486	0.001263	0.023672	0.768524	0.802604
48:00:00	320.416667	-27.083333	16463.5	19.866642	-27.125	-180.125	-248.895833	48:00:00	0.151901	2.653915	2047.149465	0.000993	0.319985	0.192216	1.028832
49:00:00	320.571429	-27.22449	16470.36735	19.861993	-27.102041	-180.142857	-248.816327	49:00:00	1.152824	1.011697	2306.350738	0.001058	0.031968	0.019311	0.324858
50:00:00	320.4	-27	16477.48	19.85747	-27.08	-180.32	-248.74	50:00:00	1.463527	2.490035	2525.970227	0.001024	0.024456	1.537994	0.292091
51:00:00	319.921569	-27.372549	16483.4902	19.853414	-27.313725	-180.431373	-248.607843	51:00:00	11.474099	6.989439	1856.64225	0.000843	2.731869	0.650952	0.879114
52:00:00	319.461538	-26.807692	16490.34615	19.849513	-27.365385	-180.5	-248.480769	52:00:00	11.017998	16.409266	2433.616753	0.000792	0.189668	0.25296	0.840774
53:00:00	319.773585	-26.90566	16496.60377	19.84576	-27.358491	-180.603774	-248.377358	53:00:00	5.27528	0.814645	2083.006171	0.000748	0.006119	0.56485	0.572245
54:00:00	320	-26.592593	16502.88889	19.842309	-27.37037	-180.611111	-248.222222	54:00:00	2.816515	5.209977	2132.943746	0.000645	0.007595	0.013511	1.286362
55:00:00	319.527273	-26.545455	16508.32727	19.83893	-27.4	-180.636364	-248.145455	55:00:00	12.119596	0.216469	1636.603972	0.000628	0.047548	0.034685	0.342058
56:00:00	319.035714	-26.535714	16513.5	19.835777	-27.321429	-180.75	-248.089286	56:00:00	13.50999	0.009154	1501.397345	0.000558	0.340405	0.710858	0.179741
57:00:00	318.666667	-26.491228	16519.05263	19.832528	-27.315789	-180.842105	-247.982456	57:00:00	7.868234	0.110989	1753.386844	0.000601	0.007859	0.487763	0.642313
58:00:00	318.965517	-26.344828	16524.10345	19.829594	-27.431034	-180.87931	-247.931034	58:00:00	5.228804	1.223634	1484.873883	0.000501	0.757178	0.087458	0.161987
59:00:00	319.118644	-26.881356	16528.91525	19.826461	-27.457627	-180.983051	-247.847458	59:00:00	1.450126	16.717132	1368.502917	0.000578	0.054071	0.625709	0.407928
60:00:00	320	-27.166667	16533.56667	19.823824	-27.4	-181.016667	-247.75	60:00:00	45.855087	5.086072	1299.697582	0.00042	0.196849	0.077277	0.567295
61:00:00	319.672131	-27.04918	16537.60656	19.821176	-27.459016	-181.131148	-247.704918	61:00:00	7.214131	0.91295	1000.904643	0.000427	0.212257	0.78764	0.131398
62:00:00	319.032258	-26.83871	16542.22581	19.818805	-27.467742	-181.112903	-247.629032	62:00:00	25.093956	2.717138	1317.993456	0.00035	0.008124	0.033216	0.353432
63:00:00	319.714286	-27.015873	16546.66667	19.816415	-27.428571	-181.222222	-247.587302	63:00:00	29.244768	1.989809	1243.974805	0.00036	0.095259	0.741476	0.11367
64:00:00	318.84375	-26.9375	16551.09375	19.814053	-27.4375	-181.265625	-247.515625	64:00:00	48.207646	0.418551	1254.486843	0.000357	0.006534	0.130449	0.325469
65:00:00	319.169231	-27.046154	16555.16923	19.811765	-27.461538	-181.338462	-247.507692	65:00:00	7.533259	0.762102	1082.612141	0.000341	0.037084	0.341569	0.009113
66:00:00	319.151515	-27.545455	16559	19.809679	-27.469697	-181.363636	-247.5	66:00:00	0.136296	16.216302	970.51711	0.000288	0.004897	0.04645	0.003986
67:00:00	318.626866	-27.343284	16563.04478	19.807788	-27.567164	-181.402985	-247.402985	67:00:00	18.169032	2.943326	1094.478919	0.000241	0.627065	0.102893	0.621246
68:00:00	318.441176	-27.558824	16567.05882	19.806038	-27.544118	-181.470588	-247.279412	68:00:00	2.581372	3.156581	1095.878139	0.000209	0.044946	0.307738	1.032387
69:00:00	318.637681	-27.594203	16571.01449	19.804297	-27.478261	-181.492754	-247.246377	69:00:00	2.66372	0.131536	1080.133548	0.000209	0.295585	0.037934	0.089391
70:00:00	318.971429	-27.485714	16574.14286	19.802605	-27.557143	-181.514286	-247.214286	70:00:00	7.724331	0.814021	690.933908	0.0002	0.433627	0.03254	0.072354
71:00:00	319.014085	-27.859155	16577.43662	19.801044	-27.56338	-181.535211	-247.183099	71:00:00	0.237715	9.773683	769.291518	0.000173	0.008918	0.031116	0.069118
72:00:00	319	-28.25	16580.94444	19.799649	-27.5	-181.611111	-247.194444	72:00:00	0.017433	10.983608	884.478328	0.000141	0.285337	0.409454	0.010113
73:00:00	318.986301	-27.890411	16583.47945	19.798332	-27.452055	-181.630137	-247.082192	73:00:00	0.013753	9.462458	474.975399	0.000127	0.169472	0.03175	0.907388
74:00:00	318.783784	-27.891892	16586.75676	19.796892	-27.527027	-181.635135	-246.972973	74:00:00	2.994165	0.129783	790.579518	0.000153	0.412643	0.002259	0.883229
75:00:00	318.88	-28.106667	16589.70667	19.795569	-27.533333	-181.64	-246.96	75:00:00	0.725521	3.415241	654.629174	0.000132	0.008519	0.001782	0.02439
76:00:00	318.815789	-27.842105	16592.21053	19.794125	-27.513158	-181.657895	-246.894737	76:00:00	0.318898	5.294992	478.926875	0.000158	0.030642	0.02404	0.319771
77:00:00	319.376623	-27.74026	16595.14286	19.793025	-27.506494	-181.727273	-246.87013	77:00:00	23.908831	0.857982	659.792539	0.000094	0.003779	0.366128	0.050226
78:00:00	319.205128	-27.641026	16597.94872	19.791802	-27.474359	-181.807692	-246.833333	78:00:00	2.57512	0.769393	614.778559	0.000116	0.079561	0.502738	0.104909
79:00:00	319.063291	-27.56962	16600.93671	19.790722	-27.493671	-181.873418	-246.822785	79:00:00	1.602199	0.407565	704.272772	0.000092	0.03011	0.343392	0.010024
80:00:00	318.875	-27.525	16603.65	19.789669	-27.5	-181.9125	-246.7625	80:00:00	2.821112	0.162445	590.508801	0.000089	0.003546	0.125013	0.287233
81:00:00	318.938272	-27.333333	16606.27161	19.788606	-27.419753	-181.864198	-246.753086	81:00:00	0.355528	2.940919	557.206356	0.000092	0.51521	0.188213	0.01068
82:00:00	318.878049	-27.317073	16609.09756	19.787532	-27.426829	-181.914634	-246.695122	82:00:00	0.298159	0.057723	653.74732	0.000094	0.010416	0.208376	0.272282
83:00:00	319.13253	-27.614458	16611.87952	19.786485	-27.457831	-181.927711	-246.674699	83:00:00	5.314018	7.25259	642.593922	0.000091	0.078939	0.016563	0.037523
84:00:00	319.071429	-27.666667	16613.95238	19.785637	-27.47619	-181.988095	-246.678571	84:00:00	0.373896	0.313619	364.373219	0.000061	0.028927	0.30284	0.001697
85:00:00	319.105882	-27.717647	16616.35294	19.784775	-27.505882	-182	-246.623529	85:00:00	0.104164	0.22205	488.403685	0.000063	0.074399	0.01551	0.254509
86:00:00	319.162791	-27.744186	16618.69767	19.783967	-27.5	-182.05814	-246.651163	86:00:00	0.276503	0.062479	473.056714	0.000056	0.003816	0.2875	0.067901
87:00:00	318.896552	-27.586207	16620.50575	19.78311	-27.528736	-182.068966	-246.666667	87:00:00	6.09917	2.147064	286.645574	0.000064	0.071058	0.013422	0.021461
88:00:00	319.022727	-27.522727	16623.20455	19.782473	-27.511364	-182.090909	-246.613636	88:00:00	1.455169	0.37526	636.960357	0.000036	0.027072	0.042047	0.244909
